Exported with PreSens Datamanager V2.0.0.57
Date;Time;User;SensorID;SensorName;delta_t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
26-Jun-2017;11:10:51;DAVID         ;92106     ;B_16;125357.41;min;227.615;umol/l;humid;29.519;deg;9459;uV;18.395;°C;957.440;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;38735;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.803;V;
28-Jun-2017;10:01:19;DAVID         ;69719     ;B_01;128167.88;min;231.458;umol/l;humid;29.630;deg;10928;uV;17.262;°C;947.360;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37407;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.950;V;
28-Jun-2017;10:01:26;DAVID         ;69676     ;B_02;128168.00;min;220.330;umol/l;humid;30.198;deg;11440;uV;17.221;°C;947.320;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37421;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.947;V;
28-Jun-2017;10:01:35;DAVID         ;69674     ;B_03;128168.15;min;228.826;umol/l;humid;29.754;deg;10534;uV;17.270;°C;947.330;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37420;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.944;V;
28-Jun-2017;10:01:56;DAVID         ;69732     ;B_04;128168.50;min;221.048;umol/l;humid;30.118;deg;12757;uV;17.327;°C;947.210;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37435;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.941;V;
28-Jun-2017;10:02:09;DAVID         ;69847     ;B_05;128168.72;min;217.629;umol/l;humid;30.293;deg;9963;uV;17.328;°C;947.180;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37444;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.938;V;
28-Jun-2017;10:02:30;DAVID         ;69721     ;B_06;128169.07;min;221.323;umol/l;humid;30.090;deg;14849;uV;17.362;°C;947.180;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37459;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.935;V;
28-Jun-2017;10:02:48;DAVID         ;69675     ;B_07;128169.37;min;194.138;umol/l;humid;31.630;deg;12357;uV;17.238;°C;947.320;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37466;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.931;V;
28-Jun-2017;10:02:57;DAVID         ;92101     ;B_08;128169.52;min;224.626;umol/l;humid;30.118;deg;11135;uV;17.269;°C;947.260;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37478;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.929;V;
28-Jun-2017;10:03:09;DAVID         ;92684     ;B_09;128169.72;min;233.899;umol/l;humid;29.658;deg;13193;uV;17.287;°C;947.340;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37480;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.929;V;
28-Jun-2017;10:03:31;DAVID         ;92679     ;B_10;128170.09;min;197.605;umol/l;humid;31.708;deg;12648;uV;16.949;°C;947.180;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37489;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.926;V;
28-Jun-2017;10:03:39;DAVID         ;92675     ;B_11;128170.22;min;217.617;umol/l;humid;30.602;deg;7238;uV;16.960;°C;947.200;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37496;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.925;V;
28-Jun-2017;10:03:49;DAVID         ;92698     ;B_12;128170.38;min;213.780;umol/l;humid;30.802;deg;10801;uV;16.964;°C;947.170;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37505;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.922;V;
28-Jun-2017;10:04:08;DAVID         ;92695     ;B_13;128170.70;min;198.102;umol/l;humid;32.490;deg;17355;uV;15.055;°C;947.270;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37510;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.923;V;
28-Jun-2017;10:04:14;DAVID         ;92099     ;B_14;128170.80;min;240.230;umol/l;humid;30.273;deg;13231;uV;15.074;°C;947.280;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37514;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.921;V;
28-Jun-2017;10:04:22;DAVID         ;92693     ;B_15;128170.93;min;236.143;umol/l;humid;30.455;deg;13138;uV;15.102;°C;947.300;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37522;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.917;V;
28-Jun-2017;10:04:48;DAVID         ;92106     ;B_16;128171.37;min;217.846;umol/l;humid;30.244;deg;9901;uV;17.805;°C;947.190;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37541;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.917;V;
28-Jun-2017;10:04:56;DAVID         ;92102     ;B_17;128171.50;min;231.762;umol/l;humid;29.547;deg;14203;uV;17.816;°C;947.160;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37538;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.913;V;
28-Jun-2017;10:05:04;DAVID         ;92211     ;B_18;128171.63;min;242.091;umol/l;humid;29.054;deg;14821;uV;17.843;°C;947.160;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;37542;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.914;V;
30-Jun-2017;11:31:35;DAVID         ;69674     ;B_03;131138.16;min;197.517;umol/l;humid;31.558;deg;11035;uV;16.940;°C;953.090;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39506;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.918;V;
30-Jun-2017;11:31:41;DAVID         ;69719     ;B_01;131138.25;min;206.030;umol/l;humid;31.066;deg;10941;uV;16.962;°C;953.070;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39503;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.916;V;
30-Jun-2017;11:31:48;DAVID         ;69676     ;B_02;131138.36;min;193.935;umol/l;humid;31.741;deg;12298;uV;17.005;°C;953.060;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39503;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.914;V;
30-Jun-2017;11:32:07;DAVID         ;69721     ;B_06;131138.69;min;207.443;umol/l;humid;30.862;deg;15076;uV;17.266;°C;952.970;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39510;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.913;V;
30-Jun-2017;11:32:17;DAVID         ;69732     ;B_04;131138.84;min;197.385;umol/l;humid;31.427;deg;13392;uV;17.272;°C;952.910;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39508;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.907;V;
30-Jun-2017;11:32:25;DAVID         ;69847     ;B_05;131138.98;min;205.227;umol/l;humid;30.975;deg;9033;uV;17.289;°C;952.930;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39507;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.904;V;
30-Jun-2017;11:32:42;DAVID         ;92684     ;B_09;131139.27;min;210.841;umol/l;humid;30.878;deg;13996;uV;17.164;°C;952.970;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39508;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.902;V;
30-Jun-2017;11:32:49;DAVID         ;69675     ;B_07;131139.39;min;196.602;umol/l;humid;31.515;deg;12091;uV;17.170;°C;953.030;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39505;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.900;V;
30-Jun-2017;11:32:56;DAVID         ;92101     ;B_08;131139.50;min;203.812;umol/l;humid;31.253;deg;11477;uV;17.192;°C;953.080;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39509;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.898;V;
30-Jun-2017;11:33:16;DAVID         ;92698     ;B_12;131139.83;min;188.891;umol/l;humid;31.563;deg;10759;uV;18.547;°C;952.960;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39502;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.894;V;
30-Jun-2017;11:33:24;DAVID         ;92679     ;B_10;131139.97;min;177.393;umol/l;humid;32.281;deg;13281;uV;18.562;°C;952.970;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39511;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.894;V;
30-Jun-2017;11:33:31;DAVID         ;92675     ;B_11;131140.08;min;184.568;umol/l;humid;31.818;deg;9461;uV;18.575;°C;953.010;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39503;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.892;V;
30-Jun-2017;11:33:49;DAVID         ;92693     ;B_15;131140.39;min;220.102;umol/l;humid;31.754;deg;14115;uV;13.951;°C;953.120;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39501;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.887;V;
30-Jun-2017;11:33:55;DAVID         ;92695     ;B_13;131140.48;min;227.943;umol/l;humid;31.343;deg;16507;uV;13.971;°C;953.210;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39500;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.887;V;
30-Jun-2017;11:34:01;DAVID         ;92099     ;B_14;131140.58;min;232.750;umol/l;humid;31.094;deg;14043;uV;13.995;°C;953.140;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39488;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.886;V;
30-Jun-2017;11:34:22;DAVID         ;92211     ;B_18;131140.94;min;228.944;umol/l;humid;29.782;deg;15309;uV;17.575;°C;953.090;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39492;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.883;V;
30-Jun-2017;11:34:29;DAVID         ;92106     ;B_16;131141.05;min;215.293;umol/l;humid;30.437;deg;8671;uV;17.661;°C;953.060;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39483;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.880;V;
30-Jun-2017;11:34:37;DAVID         ;92102     ;B_17;131141.19;min;206.730;umol/l;humid;30.891;deg;15208;uV;17.675;°C;953.080;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39488;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.881;V;
03-Jul-2017;10:04:07;DAVID         ;69676     ;B_02;135370.69;min;229.559;umol/l;humid;29.807;deg;10937;uV;17.064;°C;967.890;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39572;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.847;V;
03-Jul-2017;10:04:15;DAVID         ;69674     ;B_03;135370.81;min;216.296;umol/l;humid;30.475;deg;10948;uV;17.065;°C;967.910;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39570;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.846;V;
03-Jul-2017;10:04:24;DAVID         ;69719     ;B_01;135370.97;min;219.147;umol/l;humid;30.312;deg;10731;uV;17.102;°C;967.840;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39570;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.843;V;
03-Jul-2017;10:04:42;DAVID         ;69847     ;B_05;135371.27;min;219.256;umol/l;humid;30.230;deg;9900;uV;17.289;°C;967.830;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39574;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.839;V;
03-Jul-2017;10:04:49;DAVID         ;69721     ;B_06;135371.39;min;239.831;umol/l;humid;29.233;deg;14438;uV;17.281;°C;967.810;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39574;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.839;V;
03-Jul-2017;10:04:57;DAVID         ;69732     ;B_04;135371.52;min;231.280;umol/l;humid;29.628;deg;12340;uV;17.300;°C;967.750;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39572;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.839;V;
03-Jul-2017;10:05:13;DAVID         ;92101     ;B_08;135371.78;min;223.762;umol/l;humid;30.234;deg;10929;uV;17.103;°C;967.920;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39571;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.834;V;
03-Jul-2017;10:05:20;DAVID         ;92684     ;B_09;135371.91;min;254.040;umol/l;humid;28.813;deg;12629;uV;17.131;°C;967.890;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39571;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.834;V;
03-Jul-2017;10:05:29;DAVID         ;69675     ;B_07;135372.05;min;226.214;umol/l;humid;29.949;deg;11417;uV;17.118;°C;967.860;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39566;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.829;V;
03-Jul-2017;10:05:51;DAVID         ;92675     ;B_11;135372.42;min;216.215;umol/l;humid;30.189;deg;8578;uV;18.162;°C;967.750;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39563;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.828;V;
03-Jul-2017;10:05:59;DAVID         ;92698     ;B_12;135372.55;min;214.378;umol/l;humid;30.276;deg;8812;uV;18.184;°C;967.790;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39563;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.827;V;
03-Jul-2017;10:06:06;DAVID         ;92679     ;B_10;135372.67;min;204.064;umol/l;humid;30.829;deg;12703;uV;18.195;°C;967.770;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39558;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.827;V;
03-Jul-2017;10:06:23;DAVID         ;92099     ;B_14;135372.95;min;198.749;umol/l;humid;32.311;deg;13679;uV;15.390;°C;967.900;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39549;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.825;V;
03-Jul-2017;10:06:29;DAVID         ;92693     ;B_15;135373.05;min;247.095;umol/l;humid;29.828;deg;13042;uV;15.393;°C;967.910;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39547;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.825;V;
03-Jul-2017;10:06:36;DAVID         ;92695     ;B_13;135373.17;min;171.147;umol/l;humid;34.048;deg;18888;uV;15.423;°C;967.950;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39542;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.822;V;
03-Jul-2017;10:06:58;DAVID         ;92102     ;B_17;135373.53;min;234.427;umol/l;humid;28.852;deg;13841;uV;19.271;°C;967.760;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39530;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.821;V;
03-Jul-2017;10:07:07;DAVID         ;92211     ;B_18;135373.69;min;236.982;umol/l;humid;28.704;deg;14445;uV;19.346;°C;967.840;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39519;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.819;V;
03-Jul-2017;10:07:13;DAVID         ;92106     ;B_16;135373.78;min;228.985;umol/l;humid;29.083;deg;8962;uV;19.340;°C;967.780;mbar;0.0;pmil;0;60.357;deg;20.000;°C;100.000;%a.s.;26.920;deg;20.000;°C;980;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39515;SAAA0004000111;     p1.2.0.6 ;PSt3;151111-1;151111;120802;0;4.819;V;
05-Jul-2017;10:08:48;DAVID         ;69719     ;B_01;138255.36;min;226.897;umol/l;humid;29.911;deg;10927;uV;17.126;°C;962.970;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39228;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.841;V;
05-Jul-2017;10:08:55;DAVID         ;69676     ;B_02;138255.48;min;223.142;umol/l;humid;30.072;deg;11532;uV;17.190;°C;962.940;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39221;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.841;V;
05-Jul-2017;10:09:04;DAVID         ;69674     ;B_03;138255.64;min;214.766;umol/l;humid;30.489;deg;10879;uV;17.223;°C;962.920;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39227;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.837;V;
05-Jul-2017;10:09:24;DAVID         ;69732     ;B_04;138255.97;min;210.085;umol/l;humid;30.733;deg;12870;uV;17.237;°C;962.820;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39222;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.836;V;
05-Jul-2017;10:09:31;DAVID         ;69847     ;B_05;138256.08;min;217.461;umol/l;humid;30.346;deg;8897;uV;17.229;°C;962.810;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39218;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.834;V;
05-Jul-2017;10:09:38;DAVID         ;69721     ;B_06;138256.20;min;233.966;umol/l;humid;29.524;deg;14484;uV;17.237;°C;962.810;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39223;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.830;V;
05-Jul-2017;10:09:56;DAVID         ;69675     ;B_07;138256.50;min;209.447;umol/l;humid;30.815;deg;12133;uV;17.122;°C;962.900;mbar;0.0;pmil;0;60.370;deg;20.000;°C;100.000;%a.s.;26.840;deg;20.000;°C;974;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;11;50.000;39214;SAAA0004000111;     p1.2.0.6 ;PSt3;150616-1;150616;120802;0;4.828;V;
